,Fixture ID,Date,Country,League ID,League Name,League Logo,Home Team Name,Home Team Logo,Home Team Score,Away Team Name,Away Team Logo,Away Team Score,Status,Minutes Played
158,1042448,2023-11-25 12:00:00,Denmark,638,Kvindeliga,https://media-4.api-sports.io/football/leagues/638.png,Brøndby,https://media-4.api-sports.io/football/teams/10883.png,0.0,Nordsjælland,https://media-4.api-sports.io/football/teams/13983.png,0.0,Not Started,0.0
563,1042450,2023-11-25 14:00:00,Denmark,638,Kvindeliga,https://media-4.api-sports.io/football/leagues/638.png,Køge,https://media-4.api-sports.io/football/teams/13982.png,0.0,AGF,https://media-4.api-sports.io/football/teams/14243.png,0.0,Not Started,0.0
