,Fixture ID,Date,Country,League ID,League Name,League Logo,Home Team Name,Home Team Logo,Home Team Score,Away Team Name,Away Team Logo,Away Team Score,Status,Minutes Played
825,1078496,2023-11-25 15:00:00,England,58,Non League Premier - Isthmian,https://media-4.api-sports.io/football/leagues/58.png,Carshalton Athletic,https://media-4.api-sports.io/football/teams/7707.png,2.0,Wingate & Finchley,https://media-4.api-sports.io/football/teams/7759.png,3.0,Match Finished,90.0
826,1078497,2023-11-25 15:00:00,England,58,Non League Premier - Isthmian,https://media-4.api-sports.io/football/leagues/58.png,Chatham Town,https://media-4.api-sports.io/football/teams/8737.png,3.0,Enfield Town,https://media-4.api-sports.io/football/teams/7714.png,1.0,Match Finished,90.0
827,1078498,2023-11-25 15:00:00,England,58,Non League Premier - Isthmian,https://media-4.api-sports.io/football/leagues/58.png,Cheshunt,https://media-4.api-sports.io/football/teams/7708.png,1.0,Hashtag United,https://media-4.api-sports.io/football/teams/14411.png,1.0,Match Finished,90.0
828,1078499,2023-11-25 15:00:00,England,58,Non League Premier - Isthmian,https://media-4.api-sports.io/football/leagues/58.png,Concord Rangers,https://media-4.api-sports.io/football/teams/8658.png,1.0,Horsham,https://media-4.api-sports.io/football/teams/7723.png,1.0,Match Finished,90.0
829,1078500,2023-11-25 15:00:00,England,58,Non League Premier - Isthmian,https://media-4.api-sports.io/football/leagues/58.png,Cray Wanderers,https://media-4.api-sports.io/football/teams/7711.png,1.0,Dulwich Hamlet,https://media-4.api-sports.io/football/teams/8149.png,1.0,Match Finished,90.0
830,1078501,2023-11-25 15:00:00,England,58,Non League Premier - Isthmian,https://media-4.api-sports.io/football/leagues/58.png,Folkestone Invicta,https://media-4.api-sports.io/football/teams/7716.png,0.0,Bognor Regis Town,https://media-4.api-sports.io/football/teams/7703.png,1.0,Match Finished,90.0
831,1078502,2023-11-25 15:00:00,England,58,Non League Premier - Isthmian,https://media-4.api-sports.io/football/leagues/58.png,Hastings United,https://media-4.api-sports.io/football/teams/7231.png,0.0,Canvey Island,https://media-4.api-sports.io/football/teams/7623.png,2.0,Match Finished,90.0
832,1078503,2023-11-25 15:00:00,England,58,Non League Premier - Isthmian,https://media-4.api-sports.io/football/leagues/58.png,Kingstonian,https://media-4.api-sports.io/football/teams/7725.png,0.0,AFC Hornchurch,https://media-4.api-sports.io/football/teams/7690.png,3.0,Match Finished,90.0
833,1078504,2023-11-25 15:00:00,England,58,Non League Premier - Isthmian,https://media-4.api-sports.io/football/leagues/58.png,Lewes,https://media-4.api-sports.io/football/teams/7728.png,4.0,Haringey Borough,https://media-4.api-sports.io/football/teams/4681.png,1.0,Match Finished,90.0
834,1078505,2023-11-25 15:00:00,England,58,Non League Premier - Isthmian,https://media-4.api-sports.io/football/leagues/58.png,Margate,https://media-4.api-sports.io/football/teams/7730.png,1.0,Billericay Town,https://media-4.api-sports.io/football/teams/4678.png,3.0,Match Finished,90.0
835,1078506,2023-11-25 15:00:00,England,58,Non League Premier - Isthmian,https://media-4.api-sports.io/football/leagues/58.png,Potters Bar Town,https://media-4.api-sports.io/football/teams/7739.png,1.0,Whitehawk,https://media-4.api-sports.io/football/teams/4713.png,0.0,Match Finished,90.0
