,Fixture ID,Date,Country,League ID,League Name,League Logo,Home Team Name,Home Team Logo,Home Team Score,Away Team Name,Away Team Logo,Away Team Score,Status,Minutes Played
516,1091368,2023-11-25 13:30:00,Germany,751,Oberliga - Niederrhein,https://media-4.api-sports.io/football/leagues/751.png,SW Essen,https://media-4.api-sports.io/football/teams/14523.png,3.0,Homberg,https://media-4.api-sports.io/football/teams/9370.png,1.0,Match Finished,90.0
