,Fixture ID,Date,Country,League ID,League Name,League Logo,Home Team Name,Home Team Logo,Home Team Score,Away Team Name,Away Team Logo,Away Team Score,Status,Minutes Played
836,1078912,2023-11-25 15:00:00,England,52,Non League Div One - Isthmian North,https://media-4.api-sports.io/football/leagues/52.png,Bowers & Pitsea,https://media-4.api-sports.io/football/teams/7764.png,0.0,Basildon United,https://media-4.api-sports.io/football/teams/7211.png,0.0,Not Started,0.0
837,1078913,2023-11-25 15:00:00,England,52,Non League Div One - Isthmian North,https://media-4.api-sports.io/football/leagues/52.png,Brentwood Town,https://media-4.api-sports.io/football/teams/7216.png,0.0,Wroxham,https://media-4.api-sports.io/football/teams/9011.png,0.0,Not Started,0.0
838,1078914,2023-11-25 15:00:00,England,52,Non League Div One - Isthmian North,https://media-4.api-sports.io/football/leagues/52.png,Bury Town,https://media-4.api-sports.io/football/teams/7622.png,0.0,Walthamstow,https://media-4.api-sports.io/football/teams/8985.png,0.0,Not Started,0.0
839,1078915,2023-11-25 15:00:00,England,52,Non League Div One - Isthmian North,https://media-4.api-sports.io/football/leagues/52.png,East Thurrock United,https://media-4.api-sports.io/football/teams/7713.png,0.0,Lowestoft Town,https://media-4.api-sports.io/football/teams/7729.png,0.0,Match Cancelled,0.0
840,1078916,2023-11-25 15:00:00,England,52,Non League Div One - Isthmian North,https://media-4.api-sports.io/football/leagues/52.png,Gorleston,https://media-4.api-sports.io/football/teams/8793.png,0.0,Redbridge,https://media-4.api-sports.io/football/teams/8908.png,0.0,Not Started,0.0
841,1078917,2023-11-25 15:00:00,England,52,Non League Div One - Isthmian North,https://media-4.api-sports.io/football/leagues/52.png,Heybridge Swifts,https://media-4.api-sports.io/football/teams/4693.png,0.0,Brightlingsea Regent,https://media-4.api-sports.io/football/teams/7704.png,0.0,Not Started,0.0
842,1078918,2023-11-25 15:00:00,England,52,Non League Div One - Isthmian North,https://media-4.api-sports.io/football/leagues/52.png,Ipswich Wanderers,https://media-4.api-sports.io/football/teams/11996.png,0.0,Enfield 1893,https://media-4.api-sports.io/football/teams/8775.png,0.0,Not Started,0.0
843,1078919,2023-11-25 15:00:00,England,52,Non League Div One - Isthmian North,https://media-4.api-sports.io/football/leagues/52.png,New Salamis,https://media-4.api-sports.io/football/teams/14417.png,0.0,Maldon & Tiptree,https://media-4.api-sports.io/football/teams/7654.png,0.0,Not Started,0.0
844,1078920,2023-11-25 15:00:00,England,52,Non League Div One - Isthmian North,https://media-4.api-sports.io/football/leagues/52.png,Stowmarket Town,https://media-4.api-sports.io/football/teams/8957.png,0.0,Grays Athletic,https://media-4.api-sports.io/football/teams/7228.png,0.0,Not Started,0.0
845,1078921,2023-11-25 15:00:00,England,52,Non League Div One - Isthmian North,https://media-4.api-sports.io/football/leagues/52.png,Witham Town,https://media-4.api-sports.io/football/teams/7264.png,0.0,Felixstowe & Walton Utd,https://media-4.api-sports.io/football/teams/7642.png,0.0,Not Started,0.0
