,Fixture ID,Date,Country,League ID,League Name,League Logo,Home Team Name,Home Team Logo,Home Team Score,Away Team Name,Away Team Logo,Away Team Score,Status,Minutes Played
685,1039493,2023-11-25 15:00:00,England,41,League One,https://media-4.api-sports.io/football/leagues/41.png,Bolton,https://media-4.api-sports.io/football/teams/68.png,7.0,Exeter City,https://media-4.api-sports.io/football/teams/1364.png,0.0,Match Finished,90.0
686,1039494,2023-11-25 15:00:00,England,41,League One,https://media-4.api-sports.io/football/leagues/41.png,Carlisle,https://media-4.api-sports.io/football/teams/1371.png,1.0,Charlton,https://media-4.api-sports.io/football/teams/1335.png,1.0,Match Finished,90.0
687,1039495,2023-11-25 15:00:00,England,41,League One,https://media-4.api-sports.io/football/leagues/41.png,Cheltenham,https://media-4.api-sports.io/football/teams/1372.png,2.0,Oxford United,https://media-4.api-sports.io/football/teams/1338.png,0.0,Match Finished,90.0
688,1039496,2023-11-25 15:00:00,England,41,League One,https://media-4.api-sports.io/football/leagues/41.png,Derby,https://media-4.api-sports.io/football/teams/69.png,2.0,Bristol Rovers,https://media-4.api-sports.io/football/teams/1334.png,1.0,Match Finished,90.0
689,1039497,2023-11-25 15:00:00,England,41,League One,https://media-4.api-sports.io/football/leagues/41.png,Fleetwood Town,https://media-4.api-sports.io/football/teams/1336.png,0.0,Stevenage,https://media-4.api-sports.io/football/teams/1368.png,3.0,Match Finished,90.0
690,1039498,2023-11-25 15:00:00,England,41,League One,https://media-4.api-sports.io/football/leagues/41.png,Leyton Orient,https://media-4.api-sports.io/football/teams/1373.png,1.0,Wigan,https://media-4.api-sports.io/football/teams/61.png,1.0,Match Finished,90.0
691,1039499,2023-11-25 15:00:00,England,41,League One,https://media-4.api-sports.io/football/leagues/41.png,Lincoln,https://media-4.api-sports.io/football/teams/1379.png,2.0,Barnsley,https://media-4.api-sports.io/football/teams/747.png,2.0,Match Finished,90.0
692,1039500,2023-11-25 15:00:00,England,41,League One,https://media-4.api-sports.io/football/leagues/41.png,Northampton,https://media-4.api-sports.io/football/teams/1337.png,2.0,Cambridge United,https://media-4.api-sports.io/football/teams/1370.png,1.0,Match Finished,90.0
693,1039501,2023-11-25 15:00:00,England,41,League One,https://media-4.api-sports.io/football/leagues/41.png,Peterborough,https://media-4.api-sports.io/football/teams/1350.png,4.0,Burton Albion,https://media-4.api-sports.io/football/teams/748.png,0.0,Match Finished,90.0
694,1039502,2023-11-25 15:00:00,England,41,League One,https://media-4.api-sports.io/football/leagues/41.png,Portsmouth,https://media-4.api-sports.io/football/teams/1355.png,0.0,Blackpool,https://media-4.api-sports.io/football/teams/1356.png,4.0,Match Finished,90.0
695,1039503,2023-11-25 15:00:00,England,41,League One,https://media-4.api-sports.io/football/leagues/41.png,Shrewsbury,https://media-4.api-sports.io/football/teams/1352.png,2.0,Port Vale,https://media-4.api-sports.io/football/teams/1351.png,1.0,Match Finished,90.0
696,1039504,2023-11-25 15:00:00,England,41,League One,https://media-4.api-sports.io/football/leagues/41.png,Wycombe,https://media-4.api-sports.io/football/teams/1358.png,1.0,Reading,https://media-4.api-sports.io/football/teams/53.png,2.0,Match Finished,90.0
