,Fixture ID,Date,Country,League ID,League Name,League Logo,Home Team Name,Home Team Logo,Home Team Score,Away Team Name,Away Team Logo,Away Team Score,Status,Minutes Played
864,1080009,2023-11-25 15:00:00,England,57,Non League Div One - Isthmian South East,https://media-4.api-sports.io/football/leagues/57.png,Beckenham Town,https://media-4.api-sports.io/football/teams/8702.png,0.0,East Grinstead Town,https://media-4.api-sports.io/football/teams/7224.png,0.0,Not Started,0.0
865,1080010,2023-11-25 15:00:00,England,57,Non League Div One - Isthmian South East,https://media-4.api-sports.io/football/leagues/57.png,Broadbridge Heath,https://media-4.api-sports.io/football/teams/8724.png,0.0,Burgess Hill Town,https://media-4.api-sports.io/football/teams/7217.png,0.0,Not Started,0.0
866,1080011,2023-11-25 15:00:00,England,57,Non League Div One - Isthmian South East,https://media-4.api-sports.io/football/leagues/57.png,Chichester City,https://media-4.api-sports.io/football/teams/7628.png,0.0,Ashford United,https://media-4.api-sports.io/football/teams/7206.png,0.0,Not Started,0.0
867,1080012,2023-11-25 15:00:00,England,57,Non League Div One - Isthmian South East,https://media-4.api-sports.io/football/leagues/57.png,Cray Valley PM,https://media-4.api-sports.io/football/teams/7636.png,0.0,Ramsgate,https://media-4.api-sports.io/football/teams/7665.png,0.0,Not Started,0.0
868,1080013,2023-11-25 15:00:00,England,57,Non League Div One - Isthmian South East,https://media-4.api-sports.io/football/leagues/57.png,Lancing,https://media-4.api-sports.io/football/teams/8842.png,0.0,Sittingbourne,https://media-4.api-sports.io/football/teams/7250.png,0.0,Not Started,0.0
869,1080014,2023-11-25 15:00:00,England,57,Non League Div One - Isthmian South East,https://media-4.api-sports.io/football/leagues/57.png,Littlehampton Town,https://media-4.api-sports.io/football/teams/11998.png,0.0,Sevenoaks Town,https://media-4.api-sports.io/football/teams/7249.png,0.0,Not Started,0.0
870,1080015,2023-11-25 15:00:00,England,57,Non League Div One - Isthmian South East,https://media-4.api-sports.io/football/leagues/57.png,Merstham,https://media-4.api-sports.io/football/teams/4706.png,0.0,Horndean,https://media-4.api-sports.io/football/teams/8831.png,0.0,Not Started,0.0
871,1080016,2023-11-25 15:00:00,England,57,Non League Div One - Isthmian South East,https://media-4.api-sports.io/football/leagues/57.png,Phoenix Sports,https://media-4.api-sports.io/football/teams/7245.png,0.0,Hythe Town,https://media-4.api-sports.io/football/teams/7235.png,0.0,Not Started,0.0
872,1080017,2023-11-25 15:00:00,England,57,Non League Div One - Isthmian South East,https://media-4.api-sports.io/football/leagues/57.png,Three Bridges,https://media-4.api-sports.io/football/teams/7676.png,0.0,Erith & Belvedere,https://media-4.api-sports.io/football/teams/8776.png,0.0,Not Started,0.0
926,1095540,2023-11-25 15:00:00,England,57,Non League Div One - Isthmian South East,https://media-4.api-sports.io/football/leagues/57.png,Sheppey United,https://media-4.api-sports.io/football/teams/8928.png,0.0,Herne Bay,https://media-4.api-sports.io/football/teams/7232.png,0.0,Not Started,0.0
