,Fixture ID,Date,Country,League ID,League Name,League Logo,Home Team Name,Home Team Logo,Home Team Score,Away Team Name,Away Team Logo,Away Team Score,Status,Minutes Played
1077,1050591,2023-11-25 16:30:00,Slovenia,373,1. SNL,https://media-4.api-sports.io/football/leagues/373.png,Radomlje,https://media-4.api-sports.io/football/teams/4378.png,0.0,Olimpija Ljubljana,https://media-4.api-sports.io/football/teams/677.png,2.0,Match Finished,90.0
162,1050595,2023-11-25 12:00:00,Slovenia,373,1. SNL,https://media-4.api-sports.io/football/leagues/373.png,Rogaška,https://media-4.api-sports.io/football/teams/4379.png,1.0,NK Domzale,https://media-4.api-sports.io/football/teams/615.png,2.0,Match Finished,90.0
