,Fixture ID,Date,Country,League ID,League Name,League Logo,Home Team Name,Home Team Logo,Home Team Score,Away Team Name,Away Team Logo,Away Team Score,Status,Minutes Played
873,1080396,2023-11-25 15:00:00,England,54,Non League Div One - Northern West,https://media-4.api-sports.io/football/leagues/54.png,1874 Northwich,https://media-4.api-sports.io/football/teams/8666.png,0.0,Avro,https://media-4.api-sports.io/football/teams/8690.png,0.0,Not Started,0.0
874,1080397,2023-11-25 15:00:00,England,54,Non League Div One - Northern West,https://media-4.api-sports.io/football/leagues/54.png,City of Liverpool,https://media-4.api-sports.io/football/teams/7630.png,0.0,Nantwich Town,https://media-4.api-sports.io/football/teams/4697.png,0.0,Not Started,0.0
875,1080398,2023-11-25 15:00:00,England,54,Non League Div One - Northern West,https://media-4.api-sports.io/football/leagues/54.png,Hanley Town,https://media-4.api-sports.io/football/teams/8810.png,0.0,Bootle,https://media-4.api-sports.io/football/teams/8712.png,0.0,Not Started,0.0
876,1080399,2023-11-25 15:00:00,England,54,Non League Div One - Northern West,https://media-4.api-sports.io/football/leagues/54.png,Hednesford Town,https://media-4.api-sports.io/football/teams/7721.png,0.0,Clitheroe,https://media-4.api-sports.io/football/teams/7632.png,0.0,Not Started,0.0
877,1080400,2023-11-25 15:00:00,England,54,Non League Div One - Northern West,https://media-4.api-sports.io/football/leagues/54.png,Leek Town,https://media-4.api-sports.io/football/teams/7239.png,0.0,Witton Albion,https://media-4.api-sports.io/football/teams/7760.png,0.0,Not Started,0.0
878,1080401,2023-11-25 15:00:00,England,54,Non League Div One - Northern West,https://media-4.api-sports.io/football/leagues/54.png,Mossley,https://media-4.api-sports.io/football/teams/7660.png,0.0,Chasetown,https://media-4.api-sports.io/football/teams/7626.png,0.0,Not Started,0.0
879,1080402,2023-11-25 15:00:00,England,54,Non League Div One - Northern West,https://media-4.api-sports.io/football/leagues/54.png,Newcastle Town,https://media-4.api-sports.io/football/teams/7242.png,0.0,Vauxhall Motors,https://media-4.api-sports.io/football/teams/8981.png,0.0,Not Started,0.0
880,1080403,2023-11-25 15:00:00,England,54,Non League Div One - Northern West,https://media-4.api-sports.io/football/leagues/54.png,Stalybridge Celtic,https://media-4.api-sports.io/football/teams/7749.png,0.0,Prescot Cables,https://media-4.api-sports.io/football/teams/7663.png,0.0,Not Started,0.0
881,1080404,2023-11-25 15:00:00,England,54,Non League Div One - Northern West,https://media-4.api-sports.io/football/leagues/54.png,Trafford,https://media-4.api-sports.io/football/teams/7677.png,0.0,Kidsgrove Athletic,https://media-4.api-sports.io/football/teams/7651.png,0.0,Not Started,0.0
882,1080405,2023-11-25 15:00:00,England,54,Non League Div One - Northern West,https://media-4.api-sports.io/football/leagues/54.png,Widnes,https://media-4.api-sports.io/football/teams/7681.png,0.0,Runcorn Linnets,https://media-4.api-sports.io/football/teams/7666.png,0.0,Not Started,0.0
