,Fixture ID,Date,Country,League ID,League Name,League Logo,Home Team Name,Home Team Logo,Home Team Score,Away Team Name,Away Team Logo,Away Team Score,Status,Minutes Played
205,1094346,2023-11-25 12:00:00,Bulgaria,178,Third League - Southwest,https://media-4.api-sports.io/football/leagues/178.png,Pirin Razlog,https://media-4.api-sports.io/football/teams/8546.png,0.0,Vihren,https://media-4.api-sports.io/football/teams/5025.png,0.0,Not Started,0.0
206,1094347,2023-11-25 12:00:00,Bulgaria,178,Third League - Southwest,https://media-4.api-sports.io/football/leagues/178.png,Oborishte,https://media-4.api-sports.io/football/teams/1411.png,0.0,Hebar II,https://media-4.api-sports.io/football/teams/17311.png,0.0,Not Started,0.0
207,1094348,2023-11-25 12:00:00,Bulgaria,178,Third League - Southwest,https://media-4.api-sports.io/football/leagues/178.png,Slavia Sofia II,https://media-4.api-sports.io/football/teams/19832.png,0.0,Chavdar Etropole,https://media-4.api-sports.io/football/teams/8541.png,0.0,Not Started,0.0
920,1094349,2023-11-25 15:00:00,Bulgaria,178,Third League - Southwest,https://media-4.api-sports.io/football/leagues/178.png,CSKA Sofia II,https://media-4.api-sports.io/football/teams/1415.png,0.0,Rilski Sportist,https://media-4.api-sports.io/football/teams/8547.png,0.0,Not Started,0.0
208,1094350,2023-11-25 12:00:00,Bulgaria,178,Third League - Southwest,https://media-4.api-sports.io/football/leagues/178.png,Vitosha Bistritsa,https://media-4.api-sports.io/football/teams/850.png,0.0,Botev Ihtiman,https://media-4.api-sports.io/football/teams/6390.png,0.0,Not Started,0.0
209,1094351,2023-11-25 12:00:00,Bulgaria,178,Third League - Southwest,https://media-4.api-sports.io/football/leagues/178.png,Kostinbrod,https://media-4.api-sports.io/football/teams/17312.png,0.0,Bansko,https://media-4.api-sports.io/football/teams/1407.png,0.0,Not Started,0.0
210,1094352,2023-11-25 12:00:00,Bulgaria,178,Third League - Southwest,https://media-4.api-sports.io/football/leagues/178.png,Levski Sofia II,https://media-4.api-sports.io/football/teams/19831.png,0.0,Kyustendil,https://media-4.api-sports.io/football/teams/8542.png,0.0,Not Started,0.0
211,1094353,2023-11-25 12:00:00,Bulgaria,178,Third League - Southwest,https://media-4.api-sports.io/football/leagues/178.png,Balkan Botevgrad,https://media-4.api-sports.io/football/teams/6389.png,0.0,Septemvri Simitli,https://media-4.api-sports.io/football/teams/8548.png,0.0,Not Started,0.0
212,1094354,2023-11-25 12:00:00,Bulgaria,178,Third League - Southwest,https://media-4.api-sports.io/football/leagues/178.png,CSKA 1948 Sofia III,https://media-4.api-sports.io/football/teams/19829.png,0.0,FK Minyor Pernik,https://media-4.api-sports.io/football/teams/6392.png,0.0,Not Started,0.0
213,1094355,2023-11-25 12:00:00,Bulgaria,178,Third League - Southwest,https://media-4.api-sports.io/football/leagues/178.png,Slivnishki geroy,https://media-4.api-sports.io/football/teams/8549.png,0.0,Septemvri Sofia II,https://media-4.api-sports.io/football/teams/17314.png,0.0,Not Started,0.0
