,Fixture ID,Date,Country,League ID,League Name,League Logo,Home Team Name,Home Team Logo,Home Team Score,Away Team Name,Away Team Logo,Away Team Score,Status,Minutes Played
793,1077132,2023-11-25 15:00:00,England,60,Non League Premier - Southern South,https://media-4.api-sports.io/football/leagues/60.png,Beaconsfield Town,https://media-4.api-sports.io/football/teams/7699.png,0.0,AFC Totton,https://media-4.api-sports.io/football/teams/7612.png,2.0,Match Finished,90.0
794,1077133,2023-11-25 15:00:00,England,60,Non League Premier - Southern South,https://media-4.api-sports.io/football/leagues/60.png,Chesham United,https://media-4.api-sports.io/football/teams/4702.png,2.0,Basingstoke Town,https://media-4.api-sports.io/football/teams/7615.png,0.0,Match Finished,90.0
795,1077134,2023-11-25 15:00:00,England,60,Non League Premier - Southern South,https://media-4.api-sports.io/football/leagues/60.png,Gosport Borough,https://media-4.api-sports.io/football/teams/7717.png,0.0,Didcot Town,https://media-4.api-sports.io/football/teams/7222.png,0.0,Match Finished,90.0
796,1077135,2023-11-25 15:00:00,England,60,Non League Premier - Southern South,https://media-4.api-sports.io/football/leagues/60.png,Hanwell Town,https://media-4.api-sports.io/football/teams/7645.png,1.0,Tiverton Town,https://media-4.api-sports.io/football/teams/7753.png,2.0,Match Finished,90.0
797,1077136,2023-11-25 15:00:00,England,60,Non League Premier - Southern South,https://media-4.api-sports.io/football/leagues/60.png,Hungerford Town,https://media-4.api-sports.io/football/teams/8661.png,2.0,Harrow Borough,https://media-4.api-sports.io/football/teams/4705.png,1.0,Match Finished,90.0
798,1077137,2023-11-25 15:00:00,England,60,Non League Premier - Southern South,https://media-4.api-sports.io/football/leagues/60.png,Plymouth Parkway,https://media-4.api-sports.io/football/teams/8899.png,1.0,Bracknell Town,https://media-4.api-sports.io/football/teams/7619.png,0.0,Match Finished,90.0
799,1077138,2023-11-25 15:00:00,England,60,Non League Premier - Southern South,https://media-4.api-sports.io/football/leagues/60.png,Salisbury,https://media-4.api-sports.io/football/teams/7744.png,3.0,Dorchester Town,https://media-4.api-sports.io/football/teams/7712.png,2.0,Match Finished,90.0
800,1077139,2023-11-25 15:00:00,England,60,Non League Premier - Southern South,https://media-4.api-sports.io/football/leagues/60.png,Sholing,https://media-4.api-sports.io/football/teams/7668.png,2.0,Poole Town,https://media-4.api-sports.io/football/teams/7738.png,0.0,Match Finished,90.0
801,1077140,2023-11-25 15:00:00,England,60,Non League Premier - Southern South,https://media-4.api-sports.io/football/leagues/60.png,Swindon Supermarine,https://media-4.api-sports.io/football/teams/7751.png,3.0,Hayes & Yeading United,https://media-4.api-sports.io/football/teams/7720.png,2.0,Match Finished,90.0
802,1077141,2023-11-25 15:00:00,England,60,Non League Premier - Southern South,https://media-4.api-sports.io/football/leagues/60.png,Walton & Hersham,https://media-4.api-sports.io/football/teams/8986.png,2.0,Merthyr Town,https://media-4.api-sports.io/football/teams/7732.png,3.0,Match Finished,90.0
803,1077142,2023-11-25 15:00:00,England,60,Non League Premier - Southern South,https://media-4.api-sports.io/football/leagues/60.png,Winchester City,https://media-4.api-sports.io/football/teams/7682.png,0.0,Hendon,https://media-4.api-sports.io/football/teams/7722.png,2.0,Match Finished,90.0
